PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-3;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.cfg.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-northeast-3:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-northeast-3;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.cfg.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-northeast-3:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-south-1;2025-01-28 16:41:07.168323;op.exp.1.aws.cfg.1;Inventario de activos;op.exp.1;operacional;explotación;En lo referente al inventariado de activos, asegurar que AWS Config está habilitado en todas las regiones y utilizar la herramienta para obtener una vista de los recursos existentes en las cuentas de AWS.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-south-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-south-1;2025-01-28 16:41:07.168323;op.exp.1.aws.cfg.2;Inventario de activos;op.exp.1;operacional;explotación;Configurar una regla de Config Rules que alerte sobre el despliegue de recursos sin las etiquetas correspondientes asociadas.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-south-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-south-1;2025-01-28 16:41:07.168323;op.exp.3.aws.cfg.1;Gestión de la configuración de seguridad;op.exp.3;operacional;explotación;El cumplimiento de los requisitos se puede apoyar en la utilización de los servicios Config, Config Rules y Conformance Packs para identificar líneas base de configuración para evaluar si los recursos de AWS se ajustan a las prácticas autorizadas por la organización.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-south-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-south-1;2025-01-28 16:41:07.168323;op.exp.3.r3.aws.cfg.1;Copias de seguridad;op.exp.3.r3;operacional;explotación;La entidad usuaria puede consultar el histórico de configuraciones de recursos en AWS Config.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-south-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-south-1;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.cfg.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-south-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-south-1;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.cfg.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-south-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-southeast-1;2025-01-28 16:41:07.168323;op.exp.1.aws.cfg.1;Inventario de activos;op.exp.1;operacional;explotación;En lo referente al inventariado de activos, asegurar que AWS Config está habilitado en todas las regiones y utilizar la herramienta para obtener una vista de los recursos existentes en las cuentas de AWS.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-southeast-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-southeast-1;2025-01-28 16:41:07.168323;op.exp.1.aws.cfg.2;Inventario de activos;op.exp.1;operacional;explotación;Configurar una regla de Config Rules que alerte sobre el despliegue de recursos sin las etiquetas correspondientes asociadas.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-southeast-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-southeast-1;2025-01-28 16:41:07.168323;op.exp.3.aws.cfg.1;Gestión de la configuración de seguridad;op.exp.3;operacional;explotación;El cumplimiento de los requisitos se puede apoyar en la utilización de los servicios Config, Config Rules y Conformance Packs para identificar líneas base de configuración para evaluar si los recursos de AWS se ajustan a las prácticas autorizadas por la organización.;bajo;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-southeast-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-southeast-1;2025-01-28 16:41:07.168323;op.exp.3.r3.aws.cfg.1;Copias de seguridad;op.exp.3.r3;operacional;explotación;La entidad usuaria puede consultar el histórico de configuraciones de recursos en AWS Config.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-southeast-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-southeast-1;2025-01-28 16:41:07.168323;op.mon.3.r2.aws.cfg.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-southeast-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-southeast-1;2025-01-28 16:41:07.168323;op.mon.3.r6.aws.cfg.1;Inspecciones de seguridad;op.mon.3.r6;operacional;monitorización del sistema;Utilizar Config Rules y AWS Inspector;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-southeast-1:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;851725370590;ap-southeast-2;2025-01-28 16:41:07.168323;op.exp.1.aws.cfg.1;Inventario de activos;op.exp.1;operacional;explotación;En lo referente al inventariado de activos, asegurar que AWS Config está habilitado en todas las regiones y utilizar la herramienta para obtener una vista de los recursos existentes en las cuentas de AWS.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;AWS Config recorder 851725370590 is disabled.;arn:aws:config:ap-southeast-2:851725370590:recorder;config_recorder_all_regions_enabled;False;851725370590
